"Date_Sampled","Year","Irr_season","Depth_1","Field_ID","Soil_pH","Soluble_Salts","OM_pct","NO3_D1_ppm","Bicarb_P_ppm","SO4_ppm","ExchK_ppm","ExchCa_ppm","ExchMg_ppm","ExchNa_ppm","Zn_ppm","Fe_ppm","Mn_ppm","Cu_ppm","Boron_ppm","CEC_me_100g","treatment"
2006-07-10,2006,"During","37-48","F7",,,,0.8,48,,,11,256,1100,408,410,0.5,34,20.9,2.3,"Sodium"
2006-12-26,2006,"After","0-12","F7",,,,0.64,12,,,10,449,720,249,293,0.6,41,12.3,2.9,"Sodium"
2006-12-26,2006,"After","13-24","F7",,,,0.4,,,,13,479,810,271,288,0.3,21.7,5.7,1.9,"Sodium"
2006-12-26,2006,"After","25-36","F7",,,,0.32,,,,13,384,800,271,200,0.4,23.8,6.3,1.8,"Sodium"
2007-08-03,2007,"During","0-12","F7",6.4,1.26,2.4,3.9,19,114,552,820,245,187,0.7,71.5,25.3,3.1,,11.4,"Sodium"
2007-08-03,2007,"During","13-24","F7",7.3,0.48,1.3,6.3,16,7,475,780,253,335,0.6,37.5,20.8,3.1,,8.7,"Sodium"
2007-08-03,2007,"During","25-36","F7",7.5,1.04,1.3,4.4,12,39,334,1110,314,340,0.6,29.7,16.7,2.1,,10.5,"Sodium"
2007-08-03,2007,"During","37-48","F7",7.3,0.98,1.5,5.5,15,39,304,1260,353,296,0.3,31.1,11.3,1.8,,11.3,"Sodium"
2007-11-28,2007,"After","0-12","F7",7.9,0.66,1.5,8.6,18,64,588,980,347,651,0.9,68.5,14.3,4.8,,12.1,"Sodium"
2007-11-28,2007,"After","13-24","F7",7.9,0.68,1.3,12,15,63,451,850,283,516,0.6,51.4,16,4,,10,"Sodium"
2007-11-28,2007,"After","25-36","F7",8.1,0.84,1,6.1,11,55,181,970,359,512,0.4,25.2,10.4,2.5,,10.5,"Sodium"
2007-11-28,2007,"After","37-48","F7",8.1,0.88,0.9,4.7,10,56,137,1090,404,521,0.3,19.6,8,1.9,,11.4,"Sodium"
2008-05-06,2008,"Before","0-12","F7",7.5,0.84,1.5,6.6,13,50,358,1150,375,254,0.5,36.3,8,2.8,,10.9,"Sodium"
2008-05-06,2008,"Before","13-24","F7",7.5,0.74,1.9,5.5,14,74,338,1020,342,291,0.6,47.7,16.3,3.4,,10.1,"Sodium"
2008-05-06,2008,"Before","25-36","F7",8,0.7,1.4,5,11,75,174,1160,443,348,0.5,32.9,12.1,2.6,,11.5,"Sodium"
2008-05-06,2008,"Before","37-48","F7",8.1,1.06,1.3,3.9,9,58,116,1310,581,324,0.4,25.1,6.3,1.8,,13.1,"Sodium"
2011-02-10,2011,"Winter","0-12","F7",,,,0.6,36,,,15,572,1030,216,171,0.8,43.1,5.8,3.4,"Sodium"
2011-02-10,2011,"Winter","13-24","F7",,,,0.92,,,,40,482,950,368,317,0.4,28.4,5.8,2,"Sodium"
2011-02-10,2011,"Winter","25-36","F7",,,,1.02,,,,49,296,1070,525,458,0.3,19.5,4.2,1.4,"Sodium"
2011-07-13,2011,"During","0-12","F7",,,,0.94,48,,,41,651,1300,132,164,1.3,72.4,13.6,4.1,"Sodium"
2011-07-13,2011,"During","13-24","F7",,,,0.86,,,,37,650,1060,234,263,0.7,39,7.1,2.9,"Sodium"
2011-07-13,2011,"During","25-36","F7",,,,0.88,,,,45,495,1160,371,352,0.8,50.6,10.2,3.1,"Sodium"
2011-07-13,2011,"During","37-48","F7",,,,1.1,,,,41,491,1160,365,350,0.7,44.3,9.3,2.8,"Sodium"
2013-06-28,2013,"Before","0-12","F7",7.4,1.22,1,6.6,9,88,179,1350,427,126,0.3,19.4,6.3,1.8,,11.3,"Potassium"
2013-06-28,2013,"Before","13-24","F7",7.1,1.62,1.1,6.5,14,146,206,1060,294,184,0.5,23.9,8.7,2.5,,9.1,"Potassium"
2013-06-28,2013,"Before","25-36","F7",6.9,2.08,1.5,10.6,16,224,214,1280,304,157,0.6,32.9,9,2.6,,10.2,"Potassium"
2013-06-28,2013,"Before","37-48","F7",7.6,2.26,1.1,7.2,6,154,129,2510,1028,643,0.2,15.2,2.9,1.1,,24.2,"Potassium"
2014-06-23,2014,"Before","0-12","F7",8.4,1.76,1.2,3.5,7,109,220,1470,451,621,0.1,14.8,9.2,1.2,,14.4,"Potassium"
2014-06-23,2014,"Before","13-24","F7",8.3,2.34,0.8,1.3,4,131,66,1260,563,941,0.1,17.6,6.3,0.9,,15.3,"Potassium"
2014-06-23,2014,"Before","25-36","F7",7.6,2.72,1.3,2.9,1,177,56,2560,1322,457,0.1,6.5,0.7,0.2,,25.9,"Potassium"
2014-06-23,2014,"Before","37-48","F7",8.1,1.3,1.4,5.4,8,92,406,1840,625,363,0.9,13.2,4.6,1.3,,17,"Potassium"
2015-12-02,2015,"After","0-12","F7",7.9,1.16,0.9,2.3,6,86,134,1230,515,150,0.2,15.2,26.1,2.1,0.7,11.4,"Potassium"
2015-12-02,2015,"After","13-24","F7",7.9,2.4,1,2.3,4,213,68,1630,722,562,0.2,10.4,12.5,1.3,0.2,16.8,"Potassium"
2015-08-01,2015,"During","0-12","F7",7.8,0.7,1.5,4,15,42,449,1140,298,103,0.9,23,5.6,2.7,1,9.8,"Potassium"
2015-08-01,2015,"During","13-24","F7",7.9,1.2,1,1.2,6,102,238,980,362,210,0.4,10.4,3.1,1.4,0.8,9.4,"Potassium"
2016-06-09,2016,"Before","0-12","F7",,0,,0.82,24,,,13,1649,1640,141,52,1.4,125,13.3,4.1,"Potassium"
2016-06-09,2016,"Before","13-24","F7",,,,0.54,,,,13,497,1060,331,162,0.9,23.8,8.3,3.3,"Potassium"
2010-07-13,2010,"During","0-12","F7 ",7.7,1.6,1.4,8,15,145,387,1190,368,64,0.6,32.4,6.6,2.5,0.9,10.3,"Sodium"
2010-07-13,2010,"During","13-24","F7 ",7.5,1.22,0.8,4.7,6,130,359,950,353,134,0.2,9.2,2.5,1.5,0.7,9.2,"Sodium"
2010-07-13,2010,"During","25-36","F7 ",7.7,1.1,0.9,5.4,8,95,105,1110,547,355,0.2,14.9,3.5,1.4,0.4,11.9,"Sodium"
2010-07-13,2010,"During","37-48","F7 ",8,1.14,0.8,4.8,2,82,74,1560,850,590,0.1,9.1,1.7,0.9,0.2,17.6,"Sodium"
2000-04-14,2000,"Before","0-12","F8",7.9,0.62,1.8,0.8,13,17,113,1090,393,247,1.4,78.5,33.4,3.5,1,10.1,"Sodium"
2000-04-14,2000,"Before","13-24","F8",8,0.6,0.6,1.3,6,13,55,1280,572,223,0.2,43.1,18.9,1.7,0.6,12.3,"Sodium"
2000-04-14,2000,"Before","25-36","F8",8,0.78,0.2,1.1,4,12,38,1380,737,175,0.1,31.4,12.5,1.2,0.3,13.9,"Sodium"
2001-08-03,2001,"During","0-12","F8",8.4,0.74,0.1,0.5,2,4,92,2700,1125,438,0.1,11.2,13.4,0.8,0.1,25,"Sodium"
2001-08-03,2001,"During","13-24","F8",7.8,0.8,0.1,0.5,1,5,81,2710,1115,360,0.1,9.9,14.3,0.6,0.1,24.6,"Sodium"
2001-06-21,2001,"Before","0-12","F8",7.9,0.64,0.8,0.8,6,8,168,1590,576,590,0.4,39.5,24.4,2.6,0.4,15.7,"Sodium"
2001-06-21,2001,"Before","13-24","F8",8,0.52,0.2,0.8,1,5,97,2010,886,366,0.1,13.9,6.8,0.9,0.2,19.3,"Sodium"
2001-06-21,2001,"Before","25-36","F8",7.8,0.48,0.1,0.5,1,6,95,2110,878,267,0.1,13.4,6.2,0.9,0.2,19.3,"Sodium"
2001-06-21,2001,"Before","37-48","F8",7.5,0.46,0.1,0.6,1,5,87,1960,804,237,0.1,12.6,7.4,1,0.2,17.8,"Sodium"
2001-10-18,2001,"During","0-12","F8",7.9,0.68,0.6,5.4,6,9,97,1500,800,356,0.7,22.8,9.7,1.5,0.4,16,"Sodium"
2001-10-18,2001,"During","13-24","F8",7.9,0.54,0.1,5.5,6,8,64,1430,522,340,0.5,16.4,4,1.2,0.6,13.1,"Sodium"
2001-10-18,2001,"During","25-36","F8",8.1,0.46,0.1,6,4,10,52,1240,437,329,1.2,6.4,22.3,1.5,1.7,11.4,"Sodium"
2001-10-18,2001,"During","37-48","F8",7.9,0.48,0.2,5.1,4,7,105,1240,435,307,0.6,26.4,11.3,1.6,0.9,11.4,"Sodium"
2002-04-12,2002,"Before","0-12","F8",8.4,0.62,0.5,20.4,4,7,84,1290,740,605,1,73.5,23.6,2.4,0.8,,"Sodium"
2002-04-12,2002,"Before","13-24","F8",8.4,0.4,0.1,6.2,1,8,44,1160,555,352,0.1,27.9,11.8,1.1,0.3,12.1,"Sodium"
2002-04-12,2002,"Before","25-36","F8",8.4,0.28,0.1,3.5,2,8,30,1000,513,181,0.1,24.6,10.2,1.1,0.5,10.1,"Sodium"
2002-04-12,2002,"Before","37-48","F8",8.3,0.32,0.1,4.5,2,9,32,1140,761,182,0.2,22,13.3,1.2,0.5,12.9,"Sodium"
2002-08-15,2002,"During","0-12","F8",8.3,1.14,0.7,27.7,11,4,234,840,270,1125,1.4,73.9,36.8,4.1,1.8,,"Sodium"
2002-08-15,2002,"During","13-24","F8",7.9,0.56,0.2,5.3,6,26,154,1000,270,949,1.1,84.7,33.1,3.4,1.6,,"Sodium"
2002-08-15,2002,"During","25-36","F8",8.1,0.44,0.2,2.2,6,8,122,960,260,817,1.3,66.9,42.2,3,1.1,,"Sodium"
2002-06-15,2002,"Before","0-12","F8",8.2,0.44,0.1,4.8,2,11,70,1540,859,551,0.2,19.3,8.6,1.2,1.6,,"Sodium"
2002-06-15,2002,"Before","13-24","F8",8.3,0.38,0.1,1.5,1,9,46,1550,836,418,0.5,13.2,3.9,0.8,1.7,16.7,"Sodium"
2002-06-15,2002,"Before","25-36","F8",8.3,0.64,0.1,1.4,1,5,40,1500,812,379,0.6,14.4,4.9,1,0.4,16,"Sodium"
2002-06-15,2002,"Before","37-48","F8",8.2,0.62,0.2,0.4,2,7,48,1390,554,421,0.1,18.7,12.9,1.3,0.5,13.5,"Sodium"
2002-10-16,2002,"During","0-12","F8",8.8,0.4,0.4,12.8,3,16,79,1370,579,1000,0.4,27.2,8.9,1.2,0.5,,"Sodium"
2002-10-16,2002,"During","13-24","F8",8.9,0.4,0.2,7.4,2,25,65,1340,746,898,0.3,22.5,7.6,1,0.3,,"Sodium"
2002-10-16,2002,"During","25-36","F8",8.5,0.4,0.6,13.3,3,29,96,1420,586,993,0.4,30.3,8.8,1.4,0.4,,"Sodium"
2003-06-24,2003,"Before","0-12","F8",8.5,0.76,0.6,0.1,7,7,110,900,387,778,0.7,36.2,36.3,3,,,"Sodium"
2003-06-24,2003,"Before","13-24","F8",8.2,0.82,0.1,4.3,2,7,60,1280,609,544,0.4,19,7,1,,,"Sodium"
2003-06-24,2003,"Before","25-36","F8",8.2,0.58,0.1,3.1,2,7,46,1320,677,475,0.3,17.2,5.7,1,,14.4,"Sodium"
2003-06-24,2003,"Before","37-48","F8",8.1,0.52,0.2,4.1,3,8,62,1360,669,437,0.3,22.8,6.6,1.1,,14.4,"Sodium"
2003-06-24,2003,"Before","0-12","F8",7.1,0.66,2.2,0.5,9,4,328,1630,585,500,1.1,85.5,21.5,4.8,,16,"Sodium"
2003-06-24,2003,"Before","13-24","F8",7.4,0.62,0.9,1.2,4,3,147,2280,822,533,0.5,37.9,13.9,2.3,,,"Sodium"
2003-06-24,2003,"Before","25-36","F8",7.5,0.6,1.5,3.3,5,3,154,2160,777,519,0.4,36.9,9.4,2.8,,,"Sodium"
2003-06-24,2003,"Before","37-48","F8",7.6,0.48,0.4,1.2,6,2,46,1740,589,229,0.3,24,10.6,1.9,,14.7,"Sodium"
2003-09-10,2003,"During","0-12","F8",8.3,0.74,0.7,10.6,9,9,138,950,330,869,0.9,29.2,29.1,1.9,0.6,11.6,"Sodium"
2003-09-10,2003,"During","13-24","F8",8.2,0.62,0.1,2.8,4,7,50,1090,373,711,0.3,17.7,10.4,1.1,0.4,11.8,"Sodium"
2003-09-10,2003,"During","25-36","F8",8.3,0.62,0.1,2.4,5,10,47,1040,333,766,0.2,16.5,11,1.2,0.5,11.4,"Sodium"
2003-09-10,2003,"During","37-48","F8",8,0.68,0.1,3.4,5,8,61,960,322,638,0.3,19.7,10.8,1.3,0.5,10.4,"Sodium"
2003-10-22,2003,"During","0-12","F8",7.3,0.64,1.9,2.8,10,17,238,890,313,697,2.2,65.8,31.1,3.1,0.8,10.7,"Sodium"
2003-10-22,2003,"During","13-24","F8",7.8,0.26,0.3,1.4,6,4,37,1040,324,733,0.2,16.5,7.3,0.9,0.4,11.2,"Sodium"
2003-10-22,2003,"During","25-36","F8",7.7,0.36,0.6,1.5,7,6,59,1010,332,701,0.5,24.7,10.8,1.4,0.5,11,"Sodium"
2003-10-22,2003,"During","37-48","F8",7.2,0.6,1.2,3.4,11,14,214,940,321,650,1.2,54,19.3,3,0.7,10.7,"Sodium"
2004-06-15,2004,"Before","0-12","F8",7.6,0.32,0.2,6.3,7,9,165,890,320,286,0.3,21.4,15.4,1.8,0.8,8.8,"Sodium"
2004-06-15,2004,"Before","13-24","F8",7.7,0.36,0.4,8.5,8,8,202,790,258,429,0.5,27.3,11.8,1.8,0.7,8.5,"Sodium"
2004-06-15,2004,"Before","25-36","F8",7.7,0.36,0.4,6.5,11,8,86,930,317,610,0.4,25.5,13.7,1.4,0.7,10.2,"Sodium"
2004-06-15,2004,"Before","37-48","F8",8,0.38,0.1,4.1,6,12,58,900,294,722,0.3,18.6,11,1.2,0.8,10.2,"Sodium"
